Station;Longitude;Latitude;Elevation;Gravity
3688;         -50.01875000;  -16.42708333;  7.680000E+02;  9.782324657516E+05
3689;         -50.01458333;  -16.42708333;  7.900000E+02;  9.782252326858E+05
3690;         -50.01041667;  -16.42708333;  8.180000E+02;  9.782160459724E+05
3691;         -50.00625000;  -16.42708333;  8.540000E+02;  9.782042885807E+05
3692;         -50.00208333;  -16.42708333;  8.560000E+02;  9.782030199945E+05
3693;         -49.99791667;  -16.42708333;  8.540000E+02;  9.782029132593E+05
3694;         -49.99375000;  -16.42708333;  8.820000E+02;  9.781934151528E+05
3695;         -49.98958333;  -16.42708333;  8.900000E+02;  9.781900626045E+05
3696;         -49.98541667;  -16.42708333;  8.940000E+02;  9.781878907577E+05
3697;         -49.98125000;  -16.42708333;  8.780000E+02;  9.781918641551E+05
3698;         -49.97708333;  -16.42708333;  8.480000E+02;  9.782001209235E+05
3699;         -49.97291667;  -16.42708333;  8.380000E+02;  9.782021377990E+05
3700;         -49.96875000;  -16.42708333;  7.680000E+02;  9.782226796425E+05
3701;         -49.96458333;  -16.42708333;  7.230000E+02;  9.782354461433E+05
3702;         -49.96041667;  -16.42708333;  7.120000E+02;  9.782376855725E+05
3703;         -49.95625000;  -16.42708333;  7.120000E+02;  9.782365304868E+05
3704;         -49.95208333;  -16.42708333;  6.900000E+02;  9.782421748395E+05
3705;         -49.94791667;  -16.42708333;  6.710000E+02;  9.782469117248E+05
3706;         -49.94375000;  -16.42708333;  6.850000E+02;  9.782415174797E+05
3707;         -49.93958333;  -16.42708333;  7.180000E+02;  9.782303301469E+05
3708;         -49.93541667;  -16.42708333;  7.420000E+02;  9.782219788135E+05
3709;         -49.93125000;  -16.42708333;  7.170000E+02;  9.782287600117E+05
3710;         -49.92708333;  -16.42708333;  7.270000E+02;  9.782248524906E+05
3711;         -49.92291667;  -16.42708333;  7.630000E+02;  9.782130401513E+05
3712;         -49.91875000;  -16.42708333;  7.260000E+02;  9.782237288055E+05
3713;         -49.91458333;  -16.42708333;  7.240000E+02;  9.782237546871E+05
3714;         -49.91041667;  -16.42708333;  7.160000E+02;  9.782257104906E+05
3715;         -49.90625000;  -16.42708333;  6.920000E+02;  9.782326658401E+05
3716;         -49.90208333;  -16.42708333;  6.960000E+02;  9.782311193362E+05
3717;         -49.89791667;  -16.42708333;  7.080000E+02;  9.782272066748E+05
3718;         -49.89375000;  -16.42708333;  7.280000E+02;  9.782209233510E+05
3719;         -49.88958333;  -16.42708333;  7.360000E+02;  9.782184037592E+05
3720;         -49.88541667;  -16.42708333;  7.420000E+02;  9.782165737348E+05
3721;         -49.88125000;  -16.42708333;  7.500000E+02;  9.782141983051E+05
3722;         -49.87708333;  -16.42708333;  7.500000E+02;  9.782143435642E+05
3723;         -49.87291667;  -16.42708333;  7.640000E+02;  9.782102381340E+05
3724;         -49.86875000;  -16.42708333;  7.690000E+02;  9.782089447094E+05
3725;         -49.86458333;  -16.42708333;  7.550000E+02;  9.782135378016E+05
3726;         -49.86041667;  -16.42708333;  7.270000E+02;  9.782224776502E+05
3727;         -49.85625000;  -16.42708333;  7.110000E+02;  9.782277467304E+05
3728;         -49.85208333;  -16.42708333;  7.230000E+02;  9.782243923415E+05
3729;         -49.84791667;  -16.42708333;  7.370000E+02;  9.782204142359E+05
3730;         -49.84375000;  -16.42708333;  7.190000E+02;  9.782263030087E+05
3731;         -49.83958333;  -16.42708333;  7.060000E+02;  9.782306317880E+05
3732;         -49.83541667;  -16.42708333;  7.040000E+02;  9.782315330886E+05
3733;         -49.83125000;  -16.42708333;  7.220000E+02;  9.782262084731E+05
3734;         -49.82708333;  -16.42708333;  7.350000E+02;  9.782223795028E+05
3735;         -49.82291667;  -16.42708333;  7.570000E+02;  9.782157073395E+05
3736;         -49.81875000;  -16.42708333;  7.740000E+02;  9.782105200741E+05
3737;         -49.81458333;  -16.42708333;  7.700000E+02;  9.782117716032E+05
3738;         -49.81041667;  -16.42708333;  7.750000E+02;  9.782101676863E+05
3739;         -49.80625000;  -16.42708333;  7.550000E+02;  9.782162401223E+05
3740;         -50.17291667;  -16.42291667;  6.660000E+02;  9.782645899147E+05
3741;         -50.16875000;  -16.42291667;  6.470000E+02;  9.782699154814E+05
3742;         -50.16458333;  -16.42291667;  6.210000E+02;  9.782774023972E+05
3743;         -50.16041667;  -16.42291667;  6.330000E+02;  9.782731342194E+05
3744;         -50.15625000;  -16.42291667;  6.500000E+02;  9.782673403086E+05
3745;         -50.15208333;  -16.42291667;  6.420000E+02;  9.782693046341E+05
3746;         -50.14791667;  -16.42291667;  6.280000E+02;  9.782731548685E+05
3747;         -50.14375000;  -16.42291667;  6.350000E+02;  9.782705559128E+05
3748;         -50.13958333;  -16.42291667;  6.490000E+02;  9.782658441372E+05
3749;         -50.13541667;  -16.42291667;  6.640000E+02;  9.782608791166E+05
3750;         -50.13125000;  -16.42291667;  6.720000E+02;  9.782581348966E+05
3751;         -50.12708333;  -16.42291667;  6.610000E+02;  9.782613180014E+05
3752;         -50.12291667;  -16.42291667;  6.540000E+02;  9.782633304803E+05
3753;         -50.11875000;  -16.42291667;  6.580000E+02;  9.782620137317E+05
3754;         -50.11458333;  -16.42291667;  6.680000E+02;  9.782589111709E+05
3755;         -50.11041667;  -16.42291667;  6.620000E+02;  9.782608133477E+05
3756;         -50.10625000;  -16.42291667;  6.750000E+02;  9.782569121934E+05
3757;         -50.10208333;  -16.42291667;  6.900000E+02;  9.782524512492E+05
3758;         -50.09791667;  -16.42291667;  7.090000E+02;  9.782468067946E+05
3759;         -50.09375000;  -16.42291667;  7.220000E+02;  9.782430623761E+05
3760;         -50.08958333;  -16.42291667;  7.210000E+02;  9.782436869789E+05
3761;         -50.08541667;  -16.42291667;  7.180000E+02;  9.782449660560E+05
3762;         -50.08125000;  -16.42291667;  7.220000E+02;  9.782441065439E+05
3763;         -50.07708333;  -16.42291667;  7.440000E+02;  9.782376897782E+05
3764;         -50.07291667;  -16.42291667;  7.670000E+02;  9.782309652780E+05
3765;         -50.06875000;  -16.42291667;  7.800000E+02;  9.782273328096E+05
3766;         -50.06458333;  -16.42291667;  8.040000E+02;  9.782202740056E+05
3767;         -50.06041667;  -16.42291667;  8.000000E+02;  9.782218760755E+05
3768;         -50.05625000;  -16.42291667;  7.730000E+02;  9.782305900238E+05
3769;         -50.05208333;  -16.42291667;  7.540000E+02;  9.782367874455E+05
3770;         -50.04791667;  -16.42291667;  7.370000E+02;  9.782423195948E+05
3771;         -50.04375000;  -16.42291667;  7.270000E+02;  9.782456219946E+05
3772;         -50.03958333;  -16.42291667;  7.440000E+02;  9.782404643809E+05
3773;         -50.03541667;  -16.42291667;  7.550000E+02;  9.782370974419E+05
3774;         -50.03125000;  -16.42291667;  7.730000E+02;  9.782314729722E+05
3775;         -50.02708333;  -16.42291667;  8.000000E+02;  9.782229640620E+05
3776;         -50.02291667;  -16.42291667;  8.000000E+02;  9.782227675801E+05
3777;         -50.01875000;  -16.42291667;  7.760000E+02;  9.782299484308E+05
3778;         -50.01458333;  -16.42291667;  7.740000E+02;  9.782301938928E+05
3779;         -50.01041667;  -16.42291667;  8.010000E+02;  9.782213292996E+05
3780;         -50.00625000;  -16.42291667;  8.230000E+02;  9.782139345881E+05
3781;         -50.00208333;  -16.42291667;  8.420000E+02;  9.782073907983E+05
3782;         -49.99791667;  -16.42291667;  8.650000E+02;  9.781995275139E+05
3783;         -49.99375000;  -16.42291667;  8.760000E+02;  9.781953202073E+05
3784;         -49.98958333;  -16.42291667;  8.480000E+02;  9.782031482014E+05
3785;         -49.98541667;  -16.42291667;  8.340000E+02;  9.782065612422E+05
3786;         -49.98125000;  -16.42291667;  8.380000E+02;  9.782043345195E+05
3787;         -49.97708333;  -16.42291667;  8.630000E+02;  9.781955588454E+05
3788;         -49.97291667;  -16.42291667;  8.710000E+02;  9.781920184783E+05
3789;         -49.96875000;  -16.42291667;  7.870000E+02;  9.782169071685E+05
3790;         -49.96458333;  -16.42291667;  7.250000E+02;  9.782349421149E+05
3791;         -49.96041667;  -16.42291667;  7.120000E+02;  9.782378103732E+05
3792;         -49.95625000;  -16.42291667;  7.110000E+02;  9.782369749000E+05
3793;         -49.95208333;  -16.42291667;  6.920000E+02;  9.782417053336E+05
3794;         -49.94791667;  -16.42291667;  6.750000E+02;  9.782458381902E+05
3795;         -49.94375000;  -16.42291667;  6.810000E+02;  9.782429200718E+05
3796;         -49.93958333;  -16.42291667;  7.100000E+02;  9.782329752061E+05
3797;         -49.93541667;  -16.42291667;  7.040000E+02;  9.782338609667E+05
3798;         -49.93125000;  -16.42291667;  7.070000E+02;  9.782320433204E+05
3799;         -49.92708333;  -16.42291667;  7.390000E+02;  9.782213890652E+05
3800;         -49.92291667;  -16.42291667;  7.860000E+02;  9.782062130834E+05
3801;         -49.91875000;  -16.42291667;  7.510000E+02;  9.782163050736E+05
3802;         -49.91458333;  -16.42291667;  7.480000E+02;  9.782166543607E+05
3803;         -49.91041667;  -16.42291667;  7.440000E+02;  9.782173986572E+05
3804;         -49.90625000;  -16.42291667;  7.100000E+02;  9.782274394090E+05
3805;         -49.90208333;  -16.42291667;  6.950000E+02;  9.782317389246E+05
3806;         -49.89791667;  -16.42291667;  6.990000E+02;  9.782302965128E+05
3807;         -49.89375000;  -16.42291667;  7.080000E+02;  9.782274049521E+05
3808;         -49.88958333;  -16.42291667;  7.140000E+02;  9.782255153420E+05
3809;         -49.88541667;  -16.42291667;  7.200000E+02;  9.782237012534E+05
3810;         -49.88125000;  -16.42291667;  7.330000E+02;  9.782198047071E+05
3811;         -49.87708333;  -16.42291667;  7.460000E+02;  9.782159674395E+05
3812;         -49.87291667;  -16.42291667;  7.710000E+02;  9.782084890751E+05
3813;         -49.86875000;  -16.42291667;  7.920000E+02;  9.782022792568E+05
3814;         -49.86458333;  -16.42291667;  7.810000E+02;  9.782059540491E+05
3815;         -49.86041667;  -16.42291667;  7.380000E+02;  9.782195211318E+05
3816;         -49.85625000;  -16.42291667;  7.410000E+02;  9.782189361966E+05
3817;         -49.85208333;  -16.42291667;  7.560000E+02;  9.782146540017E+05
3818;         -49.84791667;  -16.42291667;  7.530000E+02;  9.782159201426E+05
3819;         -49.84375000;  -16.42291667;  7.210000E+02;  9.782261332182E+05
3820;         -49.83958333;  -16.42291667;  7.150000E+02;  9.782282977434E+05
3821;         -49.83541667;  -16.42291667;  7.110000E+02;  9.782298133695E+05
3822;         -49.83125000;  -16.42291667;  7.110000E+02;  9.782300515272E+05
3823;         -49.82708333;  -16.42291667;  7.230000E+02;  9.782265260153E+05
3824;         -49.82291667;  -16.42291667;  7.490000E+02;  9.782186065139E+05
3825;         -49.81875000;  -16.42291667;  7.810000E+02;  9.782087623296E+05
3826;         -49.81458333;  -16.42291667;  7.880000E+02;  9.782065936953E+05
3827;         -49.81041667;  -16.42291667;  7.760000E+02;  9.782102434210E+05
3828;         -49.80625000;  -16.42291667;  7.500000E+02;  9.782181619321E+05
3829;         -50.17291667;  -16.41875000;  6.650000E+02;  9.782646061954E+05
3830;         -50.16875000;  -16.41875000;  6.600000E+02;  9.782655939392E+05
3831;         -50.16458333;  -16.41875000;  6.360000E+02;  9.782724594976E+05
3832;         -50.16041667;  -16.41875000;  6.250000E+02;  9.782753060688E+05
3833;         -50.15625000;  -16.41875000;  6.450000E+02;  9.782685824766E+05
3834;         -50.15208333;  -16.41875000;  6.570000E+02;  9.782643622226E+05
3835;         -50.14791667;  -16.41875000;  6.500000E+02;  9.782660484103E+05
3836;         -50.14375000;  -16.41875000;  6.400000E+02;  9.782687008171E+05
3837;         -50.13958333;  -16.41875000;  6.430000E+02;  9.782673855474E+05
3838;         -50.13541667;  -16.41875000;  6.560000E+02;  9.782630377812E+05
3839;         -50.13125000;  -16.41875000;  6.620000E+02;  9.782609107028E+05
3840;         -50.12708333;  -16.41875000;  6.680000E+02;  9.782588465868E+05
3841;         -50.12291667;  -16.41875000;  6.770000E+02;  9.782559221113E+05
3842;         -50.11875000;  -16.41875000;  6.970000E+02;  9.782496697099E+05
3843;         -50.11458333;  -16.41875000;  7.140000E+02;  9.782444090704E+05
3844;         -50.11041667;  -16.41875000;  7.060000E+02;  9.782469293266E+05
3845;         -50.10625000;  -16.41875000;  6.810000E+02;  9.782547624873E+05
3846;         -50.10208333;  -16.41875000;  6.860000E+02;  9.782533956058E+05
3847;         -50.09791667;  -16.41875000;  7.080000E+02;  9.782468323877E+05
3848;         -50.09375000;  -16.41875000;  7.330000E+02;  9.782393876355E+05
3849;         -50.08958333;  -16.41875000;  7.540000E+02;  9.782332169309E+05
3850;         -50.08541667;  -16.41875000;  7.540000E+02;  9.782335719128E+05
3851;         -50.08125000;  -16.41875000;  7.470000E+02;  9.782361209233E+05
3852;         -50.07708333;  -16.41875000;  7.420000E+02;  9.782380719476E+05
3853;         -50.07291667;  -16.41875000;  7.640000E+02;  9.782316702124E+05
3854;         -50.06875000;  -16.41875000;  7.940000E+02;  9.782227819084E+05
3855;         -50.06458333;  -16.41875000;  8.070000E+02;  9.782191457452E+05
3856;         -50.06041667;  -16.41875000;  7.830000E+02;  9.782269650495E+05
3857;         -50.05625000;  -16.41875000;  7.610000E+02;  9.782341415546E+05
3858;         -50.05208333;  -16.41875000;  7.530000E+02;  9.782369373699E+05
3859;         -50.04791667;  -16.41875000;  7.440000E+02;  9.782399973749E+05
3860;         -50.04375000;  -16.41875000;  7.430000E+02;  9.782405155246E+05
3861;         -50.03958333;  -16.41875000;  7.510000E+02;  9.782381700837E+05
3862;         -50.03541667;  -16.41875000;  7.610000E+02;  9.782351287473E+05
3863;         -50.03125000;  -16.41875000;  7.980000E+02;  9.782236097399E+05
3864;         -50.02708333;  -16.41875000;  8.280000E+02;  9.782141827043E+05
3865;         -50.02291667;  -16.41875000;  8.200000E+02;  9.782164887104E+05
3866;         -50.01875000;  -16.41875000;  8.020000E+02;  9.782218166945E+05
3867;         -50.01458333;  -16.41875000;  7.810000E+02;  9.782279867343E+05
3868;         -50.01041667;  -16.41875000;  7.860000E+02;  9.782259784972E+05
3869;         -50.00625000;  -16.41875000;  8.040000E+02;  9.782198399054E+05
3870;         -50.00208333;  -16.41875000;  8.280000E+02;  9.782117537731E+05
3871;         -49.99791667;  -16.41875000;  8.400000E+02;  9.782073187654E+05
3872;         -49.99375000;  -16.41875000;  8.300000E+02;  9.782096405050E+05
3873;         -49.98958333;  -16.41875000;  8.190000E+02;  9.782121983108E+05
3874;         -49.98541667;  -16.41875000;  7.650000E+02;  9.782280242147E+05
3875;         -49.98125000;  -16.41875000;  7.630000E+02;  9.782276556067E+05
3876;         -49.97708333;  -16.41875000;  7.960000E+02;  9.782163980397E+05
3877;         -49.97291667;  -16.41875000;  8.220000E+02;  9.782072841105E+05
3878;         -49.96875000;  -16.41875000;  7.500000E+02;  9.782284630625E+05
3879;         -49.96458333;  -16.41875000;  7.030000E+02;  9.782418661855E+05
3880;         -49.96041667;  -16.41875000;  6.880000E+02;  9.782453594421E+05
3881;         -49.95625000;  -16.41875000;  6.880000E+02;  9.782442225251E+05
3882;         -49.95208333;  -16.41875000;  6.850000E+02;  9.782440273197E+05
3883;         -49.94791667;  -16.41875000;  6.810000E+02;  9.782441665192E+05
3884;         -49.94375000;  -16.41875000;  6.970000E+02;  9.782381841569E+05
3885;         -49.93958333;  -16.41875000;  7.520000E+02;  9.782202551739E+05
3886;         -49.93541667;  -16.41875000;  7.380000E+02;  9.782236228523E+05
3887;         -49.93125000;  -16.41875000;  7.250000E+02;  9.782267429080E+05
3888;         -49.92708333;  -16.41875000;  7.500000E+02;  9.782182556249E+05
3889;         -49.92291667;  -16.41875000;  7.970000E+02;  9.782030943009E+05
3890;         -49.91875000;  -16.41875000;  7.900000E+02;  9.782046050464E+05
3891;         -49.91458333;  -16.41875000;  7.510000E+02;  9.782160237368E+05
3892;         -49.91041667;  -16.41875000;  7.300000E+02;  9.782220012969E+05
3893;         -49.90625000;  -16.41875000;  7.090000E+02;  9.782280676191E+05
3894;         -49.90208333;  -16.41875000;  7.090000E+02;  9.782277782910E+05
3895;         -49.89791667;  -16.41875000;  7.170000E+02;  9.782251215945E+05
3896;         -49.89375000;  -16.41875000;  7.020000E+02;  9.782296117125E+05
3897;         -49.88958333;  -16.41875000;  7.160000E+02;  9.782252786073E+05
3898;         -49.88541667;  -16.41875000;  7.400000E+02;  9.782179459451E+05
3899;         -49.88125000;  -16.41875000;  7.510000E+02;  9.782146726038E+05
3900;         -49.87708333;  -16.41875000;  7.630000E+02;  9.782111501983E+05
3901;         -49.87291667;  -16.41875000;  7.780000E+02;  9.782067541783E+05
3902;         -49.86875000;  -16.41875000;  7.820000E+02;  9.782057840516E+05
3903;         -49.86458333;  -16.41875000;  7.710000E+02;  9.782094682447E+05
3904;         -49.86041667;  -16.41875000;  7.640000E+02;  9.782119486146E+05
3905;         -49.85625000;  -16.41875000;  7.620000E+02;  9.782129045240E+05
3906;         -49.85208333;  -16.41875000;  7.720000E+02;  9.782101625354E+05
3907;         -49.84791667;  -16.41875000;  7.650000E+02;  9.782126614724E+05
3908;         -49.84375000;  -16.41875000;  7.360000E+02;  9.782219460298E+05
3909;         -49.83958333;  -16.41875000;  7.240000E+02;  9.782259600517E+05
3910;         -49.83541667;  -16.41875000;  7.360000E+02;  9.782225195369E+05
3911;         -49.83125000;  -16.41875000;  7.320000E+02;  9.782239847501E+05
3912;         -49.82708333;  -16.41875000;  7.220000E+02;  9.782272586631E+05
3913;         -49.82291667;  -16.41875000;  7.350000E+02;  9.782233535459E+05
3914;         -49.81875000;  -16.41875000;  7.700000E+02;  9.782125667620E+05
3915;         -49.81458333;  -16.41875000;  7.750000E+02;  9.782110045733E+05
3916;         -49.81041667;  -16.41875000;  7.610000E+02;  9.782152605165E+05
3917;         -49.80625000;  -16.41875000;  7.590000E+02;  9.782157249962E+05
3918;         -50.17291667;  -16.41458333;  6.750000E+02;  9.782612003109E+05
3919;         -50.16875000;  -16.41458333;  6.730000E+02;  9.782612570335E+05
3920;         -50.16458333;  -16.41458333;  6.520000E+02;  9.782671907791E+05
3921;         -50.16041667;  -16.41458333;  6.290000E+02;  9.782737458086E+05
3922;         -50.15625000;  -16.41458333;  6.320000E+02;  9.782722755566E+05
3923;         -50.15208333;  -16.41458333;  6.570000E+02;  9.782640347152E+05
3924;         -50.14791667;  -16.41458333;  6.690000E+02;  9.782598489424E+05
3925;         -50.14375000;  -16.41458333;  6.600000E+02;  9.782621909253E+05
3926;         -50.13958333;  -16.41458333;  6.440000E+02;  9.782667400729E+05
3927;         -50.13541667;  -16.41458333;  6.440000E+02;  9.782664035337E+05
3928;         -50.13125000;  -16.41458333;  6.510000E+02;  9.782639666557E+05
3929;         -50.12708333;  -16.41458333;  6.580000E+02;  9.782615937313E+05
3930;         -50.12291667;  -16.41458333;  6.640000E+02;  9.782595957223E+05
3931;         -50.11875000;  -16.41458333;  6.730000E+02;  9.782567399083E+05
3932;         -50.11458333;  -16.41458333;  6.910000E+02;  9.782511749698E+05
3933;         -50.11041667;  -16.41458333;  7.040000E+02;  9.782472183754E+05
3934;         -50.10625000;  -16.41458333;  7.040000E+02;  9.782473372051E+05
3935;         -50.10208333;  -16.41458333;  7.100000E+02;  9.782456649931E+05
3936;         -50.09791667;  -16.41458333;  7.240000E+02;  9.782415778510E+05
3937;         -50.09375000;  -16.41458333;  7.360000E+02;  9.782381566630E+05
3938;         -50.08958333;  -16.41458333;  7.470000E+02;  9.782350860533E+05
3939;         -50.08541667;  -16.41458333;  7.630000E+02;  9.782305032802E+05
3940;         -50.08125000;  -16.41458333;  7.780000E+02;  9.782262538236E+05
3941;         -50.07708333;  -16.41458333;  7.800000E+02;  9.782260433909E+05
3942;         -50.07291667;  -16.41458333;  7.880000E+02;  9.782239845584E+05
3943;         -50.06875000;  -16.41458333;  8.040000E+02;  9.782194449510E+05
3944;         -50.06458333;  -16.41458333;  8.210000E+02;  9.782145809697E+05
3945;         -50.06041667;  -16.41458333;  7.920000E+02;  9.782239608297E+05
3946;         -50.05625000;  -16.41458333;  7.660000E+02;  9.782323901138E+05
3947;         -50.05208333;  -16.41458333;  7.610000E+02;  9.782342679963E+05
3948;         -50.04791667;  -16.41458333;  7.830000E+02;  9.782277119737E+05
3949;         -50.04375000;  -16.41458333;  7.850000E+02;  9.782273087921E+05
3950;         -50.03958333;  -16.41458333;  8.000000E+02;  9.782227996788E+05
3951;         -50.03541667;  -16.41458333;  8.040000E+02;  9.782216365895E+05
3952;         -50.03125000;  -16.41458333;  8.350000E+02;  9.782119993676E+05
3953;         -50.02708333;  -16.41458333;  8.340000E+02;  9.782122294514E+05
3954;         -50.02291667;  -16.41458333;  8.240000E+02;  9.782151730426E+05
3955;         -50.01875000;  -16.41458333;  8.100000E+02;  9.782192722580E+05
3956;         -50.01458333;  -16.41458333;  7.900000E+02;  9.782251467006E+05
3957;         -50.01041667;  -16.41458333;  7.960000E+02;  9.782228439817E+05
3958;         -50.00625000;  -16.41458333;  8.160000E+02;  9.782161006335E+05
3959;         -50.00208333;  -16.41458333;  8.140000E+02;  9.782161109432E+05
3960;         -49.99791667;  -16.41458333;  7.850000E+02;  9.782244249243E+05
3961;         -49.99375000;  -16.41458333;  7.660000E+02;  9.782295479883E+05
3962;         -49.98958333;  -16.41458333;  7.550000E+02;  9.782321099903E+05
3963;         -49.98541667;  -16.41458333;  7.340000E+02;  9.782377042399E+05
3964;         -49.98125000;  -16.41458333;  7.290000E+02;  9.782382737997E+05
3965;         -49.97708333;  -16.41458333;  7.310000E+02;  9.782366248836E+05
3966;         -49.97291667;  -16.41458333;  7.360000E+02;  9.782340100469E+05
3967;         -49.96875000;  -16.41458333;  7.200000E+02;  9.782378645794E+05
3968;         -49.96458333;  -16.41458333;  6.980000E+02;  9.782435490000E+05
3969;         -49.96041667;  -16.41458333;  6.900000E+02;  9.782448939225E+05
3970;         -49.95625000;  -16.41458333;  6.800000E+02;  9.782468577542E+05
3971;         -49.95208333;  -16.41458333;  6.790000E+02;  9.782460586764E+05
3972;         -49.94791667;  -16.41458333;  6.860000E+02;  9.782428219857E+05
3973;         -49.94375000;  -16.41458333;  7.210000E+02;  9.782310048259E+05
3974;         -49.93958333;  -16.41458333;  7.450000E+02;  9.782226340995E+05
3975;         -49.93541667;  -16.41458333;  7.360000E+02;  9.782244778890E+05
3976;         -49.93125000;  -16.41458333;  7.330000E+02;  9.782245388811E+05
3977;         -49.92708333;  -16.41458333;  7.620000E+02;  9.782148379199E+05
3978;         -49.92291667;  -16.41458333;  8.080000E+02;  9.781999985621E+05
3979;         -49.91875000;  -16.41458333;  8.540000E+02;  9.781852480507E+05
3980;         -49.91458333;  -16.41458333;  7.560000E+02;  9.782148031325E+05
3981;         -49.91041667;  -16.41458333;  7.200000E+02;  9.782254012020E+05
3982;         -49.90625000;  -16.41458333;  7.390000E+02;  9.782192036788E+05
3983;         -49.90208333;  -16.41458333;  7.380000E+02;  9.782192349251E+05
3984;         -49.89791667;  -16.41458333;  7.250000E+02;  9.782230380931E+05
3985;         -49.89375000;  -16.41458333;  7.010000E+02;  9.782303054597E+05
3986;         -49.88958333;  -16.41458333;  7.150000E+02;  9.782259839577E+05
3987;         -49.88541667;  -16.41458333;  7.300000E+02;  9.782214272517E+05
3988;         -49.88125000;  -16.41458333;  7.440000E+02;  9.782172424788E+05
3989;         -49.87708333;  -16.41458333;  7.610000E+02;  9.782121913969E+05
3990;         -49.87291667;  -16.41458333;  7.650000E+02;  9.782111880135E+05
3991;         -49.86875000;  -16.41458333;  7.530000E+02;  9.782151534233E+05
3992;         -49.86458333;  -16.41458333;  7.640000E+02;  9.782120696647E+05
3993;         -49.86041667;  -16.41458333;  7.610000E+02;  9.782133218543E+05
3994;         -49.85625000;  -16.41458333;  7.460000E+02;  9.782182907555E+05
3995;         -49.85208333;  -16.41458333;  7.560000E+02;  9.782155508912E+05
3996;         -49.84791667;  -16.41458333;  7.680000E+02;  9.782121823812E+05
3997;         -49.84375000;  -16.41458333;  7.710000E+02;  9.782115741438E+05
3998;         -49.83958333;  -16.41458333;  7.660000E+02;  9.782134123157E+05
3999;         -49.83541667;  -16.41458333;  7.760000E+02;  9.782105755275E+05
4000;         -49.83125000;  -16.41458333;  7.500000E+02;  9.782188357965E+05
4001;         -49.82708333;  -16.41458333;  7.470000E+02;  9.782199288228E+05
4002;         -49.82291667;  -16.41458333;  7.460000E+02;  9.782203445225E+05
4003;         -49.81875000;  -16.41458333;  7.760000E+02;  9.782110899363E+05
4004;         -49.81458333;  -16.41458333;  7.680000E+02;  9.782135406590E+05
4005;         -49.81041667;  -16.41458333;  7.750000E+02;  9.782112708936E+05
4006;         -49.80625000;  -16.41458333;  7.760000E+02;  9.782107871650E+05
4007;         -50.17291667;  -16.41041667;  6.900000E+02;  9.782562377643E+05
4008;         -50.16875000;  -16.41041667;  6.690000E+02;  9.782621706450E+05
4009;         -50.16458333;  -16.41041667;  6.500000E+02;  9.782674787365E+05
4010;         -50.16041667;  -16.41041667;  6.270000E+02;  9.782740267367E+05
4011;         -50.15625000;  -16.41041667;  6.320000E+02;  9.782719338123E+05
4012;         -50.15208333;  -16.41041667;  6.580000E+02;  9.782633819509E+05
4013;         -50.14791667;  -16.41041667;  6.840000E+02;  9.782548706220E+05
4014;         -50.14375000;  -16.41041667;  6.710000E+02;  9.782584442906E+05
4015;         -50.13958333;  -16.41041667;  6.510000E+02;  9.782642239702E+05
4016;         -50.13541667;  -16.41041667;  6.550000E+02;  9.782626512972E+05
4017;         -50.13125000;  -16.41041667;  6.680000E+02;  9.782583630565E+05
4018;         -50.12708333;  -16.41041667;  6.810000E+02;  9.782541397294E+05
4019;         -50.12291667;  -16.41041667;  6.750000E+02;  9.782558430167E+05
4020;         -50.11875000;  -16.41041667;  6.710000E+02;  9.782569977508E+05
4021;         -50.11458333;  -16.41041667;  6.730000E+02;  9.782563709790E+05
4022;         -50.11041667;  -16.41041667;  6.860000E+02;  9.782524190151E+05
4023;         -50.10625000;  -16.41041667;  6.890000E+02;  9.782516169156E+05
4024;         -50.10208333;  -16.41041667;  6.980000E+02;  9.782490252767E+05
4025;         -50.09791667;  -16.41041667;  7.090000E+02;  9.782458726118E+05
4026;         -50.09375000;  -16.41041667;  7.230000E+02;  9.782418434066E+05
4027;         -50.08958333;  -16.41041667;  7.380000E+02;  9.782375474287E+05
4028;         -50.08541667;  -16.41041667;  7.510000E+02;  9.782339036862E+05
4029;         -50.08125000;  -16.41041667;  7.620000E+02;  9.782309044305E+05
4030;         -50.07708333;  -16.41041667;  7.760000E+02;  9.782269942036E+05
4031;         -50.07291667;  -16.41041667;  8.100000E+02;  9.782168985703E+05
4032;         -50.06875000;  -16.41041667;  8.170000E+02;  9.782151572459E+05
4033;         -50.06458333;  -16.41041667;  8.260000E+02;  9.782127853972E+05
4034;         -50.06041667;  -16.41041667;  8.000000E+02;  9.782212460568E+05
4035;         -50.05625000;  -16.41041667;  7.820000E+02;  9.782272048446E+05
4036;         -50.05208333;  -16.41041667;  8.000000E+02;  9.782219558436E+05
4037;         -50.04791667;  -16.41041667;  8.180000E+02;  9.782166546428E+05
4038;         -50.04375000;  -16.41041667;  8.120000E+02;  9.782187492325E+05
4039;         -50.03958333;  -16.41041667;  8.340000E+02;  9.782120798830E+05
4040;         -50.03541667;  -16.41041667;  8.380000E+02;  9.782109312898E+05
4041;         -50.03125000;  -16.41041667;  8.470000E+02;  9.782081510393E+05
4042;         -50.02708333;  -16.41041667;  8.360000E+02;  9.782115074214E+05
4043;         -50.02291667;  -16.41041667;  8.140000E+02;  9.782181998089E+05
4044;         -50.01875000;  -16.41041667;  8.040000E+02;  9.782210720912E+05
4045;         -50.01458333;  -16.41041667;  8.180000E+02;  9.782163905433E+05
